ST_FIPS,city_name,state,predicted_transparency_score,transparency_score,residual,ranking
5376160,Warden,Washington,3.3644917673079258,4,0.6355082326920742,1526
923400,East Lyme,Connecticut,3.6355145781301212,3,0.6355145781301212,1527
828690,Frisco,Colorado,3.3641376177184665,4,0.6358623822815335,1528
2143606,Lakeside Park,Kentucky,3.3635473684027017,4,0.6364526315972983,1529
1334596,Grayson city,Georgia,3.363468668493933,4,0.6365313315060672,1530
1850148,Monon,Indiana,3.363448993516741,4,0.6365510064832591,1531
1312400,Cairo city,Georgia,3.636596701875691,3,0.6365967018756908,1532
3766360,Swansboro,North Carolina,3.36335061863078,4,0.63664938136922,1533
2761852,Spring Grove city,Minnesota,3.3632325687676268,4,0.6367674312323732,1534
3343380,Loudon town,New Hampshire,3.36317354383605,4,0.6368264561639498,1535
2127856,Flemingsburg city,Kentucky,3.3631538688588583,4,0.6368461311411417,1536
2611180,Brown City,Michigan,3.3628390692237833,4,0.6371609307762167,1537
901220,Ansonia town,Connecticut,3.637285326077417,3,0.637285326077417,1538
3935882,Holland,Ohio,3.362681669406246,4,0.6373183305937542,1539
4568425,Springdale,South Carolina,3.3622881698624023,4,0.6377118301375977,1540
2914176,Clarkson Valley city,Missouri,3.362130770044865,4,0.6378692299551352,1541
5507725,Black Creek,Wisconsin,3.362130770044865,4,0.6378692299551352,1542
2733866,La Crescent city,Minnesota,3.638682249458061,3,0.6386822494580611,1543
5577200,Stevens Point,Wisconsin,5.361187152678501,6,0.6388128473214989,1544
4854780,Palmhurst,Texas,3.361147021185256,4,0.6388529788147439,1545
1653920,Montpelier,Idaho,3.3607535216414126,4,0.6392464783585874,1546
4626180,Gregory,South Dakota,3.3604780719607223,4,0.6395219280392777,1547
2210600,Brusly town,Louisiana,3.360438722006338,4,0.6395612779936619,1548
540120,Little Flock,Arkansas,3.3602813221888006,4,0.6397186778111994,1549
2630260,Frankfort,Michigan,3.3597697727818043,4,0.6402302272181957,1550
2573090,Warren,Massachusetts,3.3595926979870745,4,0.6404073020129255,1551
4833068,Hedwig Village city,Texas,3.359179523466039,4,0.6408204765339609,1552
1727819,Freeburg township,Illinois,3.3590811485800782,4,0.6409188514199218,1553
103076,Auburn,Alabama,5.359062255141746,6,0.6409377448582543,1554
1721540,Earlville city,Illinois,3.358963098716925,4,0.641036901283075,1555
3351940,New Ipswich,New Hampshire,3.3588843988081565,4,0.6411156011918435,1556
1968160,Rock Rapids,Iowa,3.358864723830964,4,0.6411352761690359,1557
3641553,Lawrence village,New York,3.641220321515852,3,0.6412203215158518,1558
3378180,Wakefield town,New Hampshire,3.3584712242871206,4,0.6415287757128794,1559
3932592,Grove City city,Ohio,5.3583736309400205,6,0.6416263690599795,1560
5549400,Marion,Wisconsin,3.357723575153818,4,0.6422764248461821,1561
4863020,Roma,Texas,3.6428139946684177,3,0.6428139946684177,1562
1246500,Monticello,Florida,3.3571726757924374,4,0.6428273242075626,1563
3428680,"""Hackensack",New Jersey,6.643444766246858,6,0.6434447662468576,1564
2025325,Garden City city,Kansas,5.356543858061148,6,0.6434561419388523,1565
3630686,Greenwich town,New York,3.355795427388985,4,0.6442045726110148,1566
5526275,Fond du Lac city,Wisconsin,6.644310465243313,6,0.6443104652433131,1567
3479040,Westfield town,New Jersey,5.644428124337036,5,0.6444281243370362,1568
4559020,Ravenel,South Carolina,3.3555593276626787,4,0.6444406723373213,1569
2622740,Douglas city,Michigan,3.3555199777082945,4,0.6444800222917055,1570
1243125,Margate city,Florida,5.355284659520849,6,0.6447153404791512,1571
1313113,Fayette County,Georgia,5.355264984543657,6,0.6447350154563427,1572
1339748,Homerville city,Georgia,3.35520517807322,4,0.6447948219267801,1573
4854960,Panhandle town,Texas,3.3550477782556825,4,0.6449522217443175,1574
2709154,Byron,Minnesota,3.6452930417946314,3,0.6452930417946314,1575
1857132,Osgood,Indiana,3.354418178985533,4,0.645581821014467,1576
4803372,Anson city,Texas,3.354182079259227,4,0.645817920740773,1577
2739392,Mahnomen city,Minnesota,3.354103379350458,4,0.645896620649542,1578
3742020,Maxton,North Carolina,3.3540246794416895,4,0.6459753205583105,1579
3354260,Northfield,New Hampshire,3.3535721549662694,4,0.6464278450337306,1580
2745862,New Richland city,Minnesota,3.3532376803540025,4,0.6467623196459975,1581
3654881,Oneonta city,New York,4.352569121898899,5,0.6474308781011011,1582
5585375,West Bend town,Wisconsin,3.3524900312206998,4,0.6475099687793002,1583
505740,Bethel Heights city,Arkansas,3.3518997819049345,4,0.6481002180950655,1584
2331390,Harpswell,Maine,3.351821081996166,4,0.648178918003834,1585
3935560,Hillsboro city,Ohio,3.6484213631681874,3,0.6484213631681874,1586
3334820,Haverhill,New Hampshire,3.3509750579769024,4,0.6490249420230976,1587
3665255,Saratoga Springs city,New York,5.350877464629802,6,0.6491225353701982,1588
2711350,Chisago City,Minnesota,3.6494641369593723,3,0.6494641369593723,1589
3352900,Newton,New Hampshire,3.349125610120838,4,0.6508743898791618,1590
524550,Fort Smith,Arkansas,6.6508819076255,6,0.6508819076255001,1591
2766046,Tyler city,Minnesota,3.3485156858278806,4,0.6514843141721194,1592
3903828,Barberton city,Ohio,5.348044267914129,6,0.6519557320858711,1593
3100975,Alma,Nebraska,3.3477286867401936,4,0.6522713132598064,1594
5027700,Georgia,Vermont,3.3473942121279268,4,0.6526057878720732,1595
2345810,Millinocket,Maine,3.3472171373331974,4,0.6527828626668026,1596
618394,Delano,California,5.345722620605452,6,0.6542773793945482,1597
3710680,Carthage,North Carolina,3.3453283395227484,4,0.6546716604772516,1598
3317140,Danville,New Hampshire,3.3448758150473283,4,0.6551241849526717,1599
3927636,Forest village,Ohio,3.34479711513856,4,0.6552028848614402,1600
3648175,Monticello village,New York,3.6555633798889464,3,0.6555633798889464,1601
161008,Pleasant Grove,Alabama,3.6563897289310177,3,0.6563897289310177,1602
901430,Ashford,Connecticut,3.343498566643876,4,0.6565014333561239,1603
2333665,Hollis,Maine,3.342790267464958,4,0.6572097325350419,1604
4163450,Rogue River city,Oregon,3.342416442898307,4,0.657583557101693,1605
4227368,Franklin township,Pennsylvania,3.342416442898307,4,0.657583557101693,1606
1926400,Fairfax city,Iowa,3.342101643263232,4,0.657898356736768,1607
1259750,Redington Shores,Florida,3.3420229433544635,4,0.6579770566455365,1608
3642950,Livonia village,New York,3.341727818696581,4,0.6582721813034191,1609
2318195,Dover-Foxcroft,Maine,3.34145236901589,4,0.6585476309841098,1610
4837528,Jefferson,Texas,3.3414326940386982,4,0.6585673059613018,1611
2734865,Lake St. Croix Beach,Minnesota,3.3412752942211608,4,0.6587247057788392,1612
4210464,Butler,Pennsylvania,4.341236335036206,5,0.6587636649637938,1613
1213275,Coconut Creek,Florida,5.340528426626719,6,0.6594715733732812,1614
5327365,Gold Bar city,Washington,3.3402128454527835,4,0.6597871545472165,1615
3653660,North Syracuse village,New York,3.659931224825609,3,0.6599312248256091,1616
1908605,Britt,Iowa,3.339976745726477,4,0.6600232542735229,1617
1072510,Townsend,Delaware,3.33918974663879,4,0.6608102533612099,1618
3478530,"""West Cape May",New Jersey,3.339150396684406,4,0.6608496033155942,1619
3535040,Jal,New Mexico,3.3391110467300216,4,0.6608889532699784,1620
2727188,Harmony,Minnesota,3.3388355970493313,4,0.6611644029506687,1621
502860,Austin,Arkansas,3.3387568971405623,4,0.6612431028594377,1622
1748398,Mercer township,Illinois,3.3386585222546015,4,0.6613414777453985,1623
2739320,Madison Lake,Minnesota,3.338599497323025,4,0.6614005026769751,1624
5530025,Grafton,Wisconsin,3.3383043726651422,4,0.6616956273348578,1625
3962498,Pickerington,Ohio,4.338186713571419,5,0.6618132864285808,1626
504030,Batesville,Arkansas,3.6618200226360575,3,0.6618200226360575,1627
3336660,Hinsdale,New Hampshire,3.338166647824797,4,0.6618333521752029,1628
3724720,Franklinton town,North Carolina,3.338166647824797,4,0.6618333521752029,1629
4549570,Newberry,South Carolina,3.6629611713132038,3,0.6629611713132038,1630
2062175,St. Francis,Kansas,3.337005824170459,4,0.662994175829541,1631
2068350,Stockton city,Kansas,3.337005824170459,4,0.662994175829541,1632
1318000,Colquitt city,Georgia,3.3369467992388824,4,0.6630532007611176,1633
3405650,Bethlehem township,New Jersey,3.3368484243529215,4,0.6631515756470785,1634
4708920,Brownsville city,Tennessee,3.663551420628969,3,0.663551420628969,1635
5515150,Clayton,Wisconsin,3.3362975249915405,4,0.6637024750084595,1636
4208624,Bridgeville,Pennsylvania,3.6637088204465065,3,0.6637088204465065,1637
4875668,Vinton,Texas,3.336120450196811,4,0.6638795498031889,1638
3117670,Fremont city,Nebraska,5.336003181872519,6,0.6639968181274813,1639
2977182,Warson Woods,Missouri,3.335766300607352,4,0.6642336993926481,1640
2317530,Dexter,Maine,3.335195726268779,4,0.664804273731221,1641
4250488,Monroe township,Pennsylvania,3.335195726268779,4,0.664804273731221,1642
5009025,Bristol,Vermont,3.3351760512915867,4,0.6648239487084133,1643
5506825,Benton village,Wisconsin,3.3351367013372024,4,0.6648632986627976,1644
1740598,Ladd village,Illinois,3.3349989764968573,4,0.6650010235031427,1645
4123500,Enterprise,Oregon,3.3349006016108964,4,0.6650993983891036,1646
1346860,Lithonia city,Georgia,3.334271002340747,4,0.6657289976592531,1647
3112000,Dakota City,Nebraska,3.334074252568825,4,0.6659257474311748,1648
4281328,Washington,Pennsylvania,4.333838543611949,5,0.6661614563880507,1649
4631860,Ipswich,South Dakota,3.3336414030705974,4,0.6663585969294026,1650
4160850,"""Rainier",Oregon,3.3331298536636007,4,0.6668701463363993,1651
2386760,Winterport,Maine,3.332480579416259,4,0.6675194205837411,1652
3663792,Roslyn Estates village,New York,3.3324018795074903,4,0.6675981204925097,1653
3646855,Middleburgh,New York,3.332264154667145,4,0.6677358453328548,1654
966420,Salisbury,Connecticut,3.3321657797811843,4,0.6678342202188157,1655
3073975,Three Forks city,Montana,3.3321067548496077,4,0.6678932451503923,1656
2621060,Decatur Township,Michigan,3.3318706551233017,4,0.6681293448766983,1657
3455950,Paramus,New Jersey,5.33167468689024,6,0.6683253131097597,1658
4148150,"""Mill City",Oregon,3.3315558554882267,4,0.6684441445117733,1659
2575400,West Brookfield,Massachusetts,3.3313787806934974,4,0.6686212193065026,1660
3930632,Glenwillow,Ohio,3.3312017058987675,4,0.6687982941012325,1661
1733851,Hebron village,Illinois,3.330336006902312,4,0.669663993097688,1662
1202250,Astatula,Florida,3.329785107540931,4,0.670214892459069,1663
1712710,Chatsworth town,Illinois,3.32968673265497,4,0.6703132673450298,1664
5520850,Dresser,Wisconsin,3.328998108453244,4,0.6710018915467559,1665
3331700,Greenland,New Hampshire,3.328388184160287,4,0.6716118158397131,1666
1844784,Long Beach,Indiana,3.328152084433981,4,0.6718479155660191,1667
2738006,Long Lake city,Minnesota,3.3281324094567886,4,0.6718675905432114,1668
4285784,Winfield township,Pennsylvania,3.328112734479596,4,0.6718872655204038,1669
4854048,Onalaska,Texas,3.327975009639251,4,0.6720249903607489,1670
5520450,Dorchester,Wisconsin,3.327502810186639,4,0.6724971898133609,1671
2906652,"""Blue Springs",Missouri,5.327385541862347,6,0.6726144581376534,1672
2965126,St. Peters,Missouri,5.327385541862347,6,0.6726144581376534,1673
1316460,Clarkesville,Georgia,3.3267551610533364,4,0.6732448389466636,1674
2749138,Otsego,Minnesota,4.3265981520052295,5,0.6734018479947705,1675
2256820,Oak Grove town,Louisiana,3.3265190613270303,4,0.6734809386729697,1676
2061400,Rossville,Kansas,3.326499386349838,4,0.673500613650162,1677
2711656,Clarkfield,Minnesota,3.326479711372646,4,0.6735202886273539,1678
2037575,La Cygne city,Kansas,3.326381336486685,4,0.6736186635133148,1679
2537175,Ludlow,Massachusetts,3.6737627337917074,3,0.6737627337917074,1680
606560,Biggs,California,3.3257320622393434,4,0.6742679377606566,1681
439370,Lake Havasu City city,Arizona,5.325496744051898,6,0.6745032559481023,1682
3706000,Biscoe,North Carolina,3.3254566125586527,4,0.6745433874413473,1683
5032425,Hartland,Vermont,3.3253188877183075,4,0.6746811122816925,1684
1019730,Delaware City city,Delaware,3.325259862786731,4,0.6747401372132691,1685
5668685,Saratoga,Wyoming,3.325063113014809,4,0.6749368869851908,1686
3615319,Chester town,New York,3.3245712385850053,4,0.6754287614149947,1687
3674023,Tivoli,New York,3.324551563607813,4,0.6754484363921871,1688
2608460,Bingham Farms village,Michigan,3.324138389086777,4,0.6758616109132229,1689
3916168,Clinton township,Ohio,3.6760843811003836,3,0.6760843811003836,1690
3944086,Lithopolis,Ohio,3.3238432644288944,4,0.6761567355711056,1691
2700694,Albert Lea,Minnesota,4.676419246482081,4,0.6764192464820811,1692
2466000,Ridgely,Maryland,3.3230562653412075,4,0.6769437346587925,1693
1981705,Walcott,Iowa,3.322662765797364,4,0.677337234202636,1694
2561065,Sheffield,Massachusetts,3.322643090820172,4,0.6773569091798279,1695
3745660,Murphy,North Carolina,3.3225840658885955,4,0.6774159341114045,1696
3665596,Schoharie,New York,3.321619992006179,4,0.6783800079938209,1697
1020380,Delmar,Delaware,3.321403567257065,4,0.678596432742935,1698
3762760,Snow Hill,North Carolina,3.3213248673482965,4,0.6786751326517035,1699
2607280,Bennington township,Michigan,3.3208920178500687,4,0.6791079821499313,1700
5554875,Mount Pleasant,Wisconsin,5.320263200118779,6,0.6797367998812209,1701
1205100,Belleair Beach,Florida,3.3199476189448442,4,0.6800523810551558,1702
2306050,Boothbay,Maine,3.3199476189448442,4,0.6800523810551558,1703
4806060,Bayou Vista,Texas,3.319042569994004,4,0.680957430005996,1704
5589300,Wyocena village,Wisconsin,3.31900322003962,4,0.6809967799603802,1705
4724040,Englewood town,Tennessee,3.3188458202220823,4,0.6811541797779177,1706
3441250,Long Beach Township,New Jersey,3.3185900455185844,4,0.6814099544814156,1707
1678040,Sugar City,Idaho,3.3181375210431643,4,0.6818624789568357,1708
4238912,Keating township,Pennsylvania,3.317999796202819,4,0.6820002037971808,1709
3416660,"""Deal",New Jersey,3.3175866216817833,4,0.6824133783182167,1710
4867688,Shoreacres,Texas,3.317311172001093,4,0.682688827998907,1711
3331220,Grantham,New Hampshire,3.3172914970239007,4,0.6827085029760993,1712
5142424,Kilmarnock town,Virginia,3.3170750722747866,4,0.6829249277252134,1713
1246525,Montverde,Florida,3.3161306733695626,4,0.6838693266304374,1714
5577537,Stockton town,Wisconsin,3.3159535985748327,4,0.6840464014251673,1715
2160492,Pewee Valley city,Kentucky,3.315855223688872,4,0.6841447763111281,1716
1905365,Bedford,Iowa,3.3152256244187224,4,0.6847743755812776,1717
3835940,Harwood,North Dakota,3.315068224601185,4,0.6849317753988151,1718
1715001,Clinton,Illinois,3.6850168207456306,3,0.6850168207456306,1719
443990,Mammoth town,Arizona,3.3146747250573414,4,0.6853252749426586,1720
1249725,North Redington Beach,Florida,3.3143205754678826,4,0.6856794245321174,1721
3986548,Wooster,Ohio,5.314124607234821,6,0.6858753927651788,1722
2943490,Lockwood city,Missouri,3.313809026060886,4,0.6861909739391141,1723
3640189,Lackawanna city,New York,4.686256735078167,4,0.6862567350781674,1724
2455925,New Windsor town,Maryland,3.313494226425811,4,0.6865057735741891,1725
5340070,Long Beach,Washington,3.313336826608274,4,0.6866631733917261,1726
5026300,Ferrisburgh,Vermont,3.313159751813544,4,0.686840248186456,1727
3665585,Schoharie,New York,3.3129826770188147,4,0.6870173229811853,1728
1962130,Peosta,Iowa,3.3127465772925087,4,0.6872534227074913,1729
2331600,Harrison,Maine,3.312274377839896,4,0.6877256221601038,1730
4827888,Fulton town,Texas,3.311998928159206,4,0.6880010718407941,1731
4600100,Aberdeen,South Dakota,5.311921009789298,6,0.6880789902107018,1732
4121250,Durham,Oregon,3.3117234784785157,4,0.6882765215214843,1733
2926866,Gerald city,Missouri,3.311487378752209,4,0.6885126212477908,1734
3767420,Thomasville city,North Carolina,4.311448419567255,5,0.6885515804327449,1735
3844300,Lakota,North Dakota,3.311448028797825,4,0.688551971202175,1736
3705880,Biltmore Forest,North Carolina,3.3114086788434407,4,0.6885913211565593,1737
3758440,Rutherford College,North Carolina,3.311329978934672,4,0.6886700210653278,1738
3752000,Pine Knoll Shores,North Carolina,3.311251279025903,4,0.6887487209740968,1739
848115,Mancos,Colorado,3.3111332291627504,4,0.6888667708372496,1740
2359110,Pittston town,Maine,3.311015179299597,4,0.6889848207004028,1741
2924778,Florissant,Missouri,5.310976610884073,6,0.6890233891159268,1742
1380228,Walnut Grove city,Georgia,3.310897129436444,4,0.689102870563556,1743
614890,Colton,California,5.310819211066535,6,0.6891807889334647,1744
2625960,Emmett township,Michigan,3.310779079573291,4,0.6892209204267088,1745
2502690,Attleboro,Massachusetts,6.689326813059007,6,0.6893268130590071,1746
1081350,Wyoming,Delaware,3.3102281802119102,4,0.6897718197880898,1747
2467400,Rock Hall,Maryland,3.3101101303487575,4,0.6898898696512425,1748
3630532,Green Island town,New York,3.3101101303487575,4,0.6898898696512425,1749
5379835,Woodway,Washington,3.3099920804856042,4,0.6900079195143958,1750
1916050,Coon Rapids city,Iowa,3.3099133805768357,4,0.6900866194231643,1751
5072400,Thetford town,Vermont,3.3094805310786075,4,0.6905194689213925,1752
1968475,Roland,Iowa,3.309087031534764,4,0.690912968465236,1753
3079525,West Yellowstone,Montana,3.3085754821277678,4,0.6914245178722322,1754
3365540,Rollinsford,New Hampshire,3.308280357469885,4,0.6917196425301149,1755
3312420,Chichester,New Hampshire,3.308201657561116,4,0.6917983424388838,1756
3455530,Oxford township,New Jersey,3.308024582766387,4,0.6919754172336132,1757
816385,Columbine Valley,Colorado,3.3079852328120025,4,0.6920147671879975,1758
2927874,Goodman,Missouri,3.3076704331769275,4,0.6923295668230725,1759
1006730,Blades,Delaware,3.3073949834962373,4,0.6926050165037627,1760
2300275,Acton,Maine,3.306706359294511,4,0.6932936407054888,1761
3863900,Portland,North Dakota,3.306253834819091,4,0.6937461651809089,1762
2656020,Mount Pleasant city,Michigan,5.306018516631646,6,0.6939814833683542,1763
3604198,Baldwinsville village,New York,3.6940476352768385,3,0.6940476352768385,1764
1314108,Cave Spring,Georgia,3.305781635366479,4,0.6942183646335209,1765
2609340,Blue Lake township,Michigan,3.3057619603892867,4,0.6942380396107133,1766
3326500,Fitzwilliam,New Hampshire,3.30570293545771,4,0.6942970645422899,1767
3638715,Johnsburg,New York,3.305683260480518,4,0.6943167395194818,1768
4205880,Berwick township,Pennsylvania,3.305565210617365,4,0.694434789382635,1769
4811992,Calvert,Texas,3.305466835731404,4,0.6945331642685959,1770
3362340,Plainfield town,New Hampshire,3.3050733361875606,4,0.6949266638124394,1771
4266976,Rye township,Pennsylvania,3.3050733361875606,4,0.6949266638124394,1772
1733864,Hebron township,Illinois,3.304915936370023,4,0.6950840636299769,1773
3309860,Canterbury,New Hampshire,3.3048372364612546,4,0.6951627635387454,1774
1385128,Zebulon city,Georgia,3.304758536552486,4,0.6952414634475139,1775
1301948,Alto town (pt.),Georgia,3.304679836643717,4,0.6953201633562829,1776
2019300,Eastborough,Kansas,3.3041879622139128,4,0.6958120377860872,1777
3608378,Bristol,New York,3.3041092623051442,4,0.6958907376948558,1778
1715300,Cobden village,Illinois,3.304089587327952,4,0.6959104126720481,1779
645736,Maricopa,California,3.303971537464799,4,0.6960284625352009,1780
3384420,Whitefield,New Hampshire,3.303932187510415,4,0.6960678124895852,1781
3978218,Union township,Ohio,3.3037157627613007,4,0.6962842372386993,1782
4111600,Cascade Locks,Oregon,3.3035780379209556,4,0.6964219620790444,1783
1903025,Arnolds Park,Iowa,3.302869738742037,4,0.6971302612579628,1784
2071950,Udall,Kansas,3.302594289061347,4,0.6974057109386531,1785
5110296,Brookneal town,Virginia,3.302318839380656,4,0.6976811606193438,1786
5322010,Entiat city,Washington,3.302318839380656,4,0.6976811606193438,1787
1255925,Pensacola,Florida,5.301729371603752,6,0.6982706283962479,1788
4860672,Ransom Canyon town,Texas,3.3016892401105067,4,0.6983107598894933,1789
1264175,Sarasota,Florida,5.301493271877446,6,0.6985067281225543,1790
4838800,Kempner city,Texas,3.3014137904298164,4,0.6985862095701836,1791
1364876,Reynolds city,Georgia,3.301295740566663,4,0.6987042594333368,1792
5551300,Merrillan,Wisconsin,3.3012170406578947,4,0.6987829593421053,1793
2339755,Lincolnville,Maine,3.301138340749126,4,0.6988616592508738,1794
4287048,York,Pennsylvania,6.699164301655094,6,0.6991643016550944,1795
2605160,Bangor township,Michigan,3.300803866136859,4,0.6991961338631412,1796
4818260,Cut and Shoot city,Texas,3.3006661412965137,4,0.6993338587034863,1797
4276904,Titusville city,Pennsylvania,3.6993598791187257,3,0.6993598791187257,1798
5579700,Three Lakes,Wisconsin,3.3004890665017843,4,0.6995109334982157,1799
4861340,Redwater city,Texas,3.3001545918895174,4,0.6998454081104826,1800
1348428,McCaysville city,Georgia,3.3001152419351327,4,0.6998847580648673,1801
2763544,Sunfish Lake,Minnesota,3.299564342573752,4,0.7004356574262478,1802
5338355,Langley city,Washington,3.2992888928930615,4,0.7007111071069385,1803
3978344,Union township,Ohio,3.2991905180071006,4,0.7008094819928994,1804
3703500,Banner Elk town,North Carolina,3.299013443212371,4,0.7009865567876288,1805
4579450,Yemassee town,South Carolina,3.298974093257987,4,0.701025906742013,1806
2723948,Glencoe city,Minnesota,3.7017208763817866,3,0.7017208763817866,1807
4850772,Newark city (pt.),Texas,3.298108394261531,4,0.701891605738469,1808
3713980,Columbus,North Carolina,3.297872294535225,4,0.702127705464775,1809
639486,Lake Elsinore city,California,5.297715676256548,6,0.7022843237434522,1810
3415160,Corbin City,New Jersey,3.29728204521946,4,0.7027179547805402,1811
4607180,Bridgewater,South Dakota,3.29728204521946,4,0.7027179547805402,1812
2316725,Dayton,Maine,3.297223020287883,4,0.7027769797121168,1813
3628772,Germantown,New York,3.2970065955387695,4,0.7029934044612305,1814
3433060,Hope township,New Jersey,3.2969672455843853,4,0.7030327544156147,1815
3408950,Burlington township,New Jersey,3.7030981247852384,3,0.7030981247852384,1816
2343255,Mapleton town,Maine,3.2968885456756163,4,0.7031114543243837,1817
4224392,Exeter borough,Pennsylvania,3.703373574465929,3,0.7033735744659291,1818
1719642,Des Plaines,Illinois,6.703492796637372,6,0.7034927966373719,1819
218620,Delta Junction,Alaska,3.296258946405467,4,0.7037410535945332,1820
5349555,North Bonneville,Washington,3.2961802464966983,4,0.7038197535033017,1821
2688900,Wyandotte city,Michigan,5.295551428765409,6,0.7044485712345914,1822
4918140,Daniel,Utah,3.29547194731778,4,0.7045280526822202,1823
3663957,Round Lake,New York,3.2953342224774347,4,0.7046657775225653,1824
864200,Ridgway town,Colorado,3.294921047956399,4,0.7050789520436012,1825
3724570,Foxfire,North Carolina,3.2940553489599433,4,0.7059446510400567,1826
5507550,Birchwood,Wisconsin,3.293347049781025,4,0.7066529502189751,1827
4576345,West Pelzer,South Carolina,3.293189649963488,4,0.7068103500365122,1828
3983090,West Carrollton city,Ohio,4.292914591052227,5,0.7070854089477727,1829
2720906,Fergus Falls,Minnesota,4.292521091508384,5,0.7074789084916162,1830
5048400,Newfane town,Vermont,3.2925207007389536,4,0.7074792992610464,1831
3771100,Warrenton town,North Carolina,3.2924813507845694,4,0.7075186492154306,1832
1227575,Greenville,Florida,3.2917337016512667,4,0.7082662983487333,1833
3670057,Spafford town,New York,3.2917337016512667,4,0.7082662983487333,1834
4657940,Scotland,South Dakota,3.291655001742498,4,0.7083449982575019,1835
4100275,Adair Village city,Oregon,3.291615651788114,4,0.7083843482118861,1836
3770820,Walnut Creek,North Carolina,3.291418902016192,4,0.7085810979838079,1837
3884780,West Fargo,North Dakota,5.291380333600668,6,0.7086196663993318,1838
2703682,Barrett,Minnesota,3.2912221522442704,4,0.7087778477557296,1839
4031750,Guymon,Oklahoma,3.708803868170969,3,0.708803868170969,1840
2605080,Bancroft village,Michigan,3.290730277814466,4,0.709269722185534,1841
5511600,Byron,Wisconsin,3.2907106028372737,4,0.7092893971627263,1842
5554300,Morrison town,Wisconsin,3.2900219786355476,4,0.7099780213644524,1843
2167944,St. Matthews city,Kentucky,4.289845294610249,5,0.7101547053897512,1844
1982065,Walnut,Iowa,3.2894514042969747,4,0.7105485957030253,1845
5370560,Tekoa,Washington,3.2891759546162844,4,0.7108240453837156,1846
1028440,Frederica,Delaware,3.289018554798747,4,0.7109814452012531,1847
5546575,Lyndon,Wisconsin,3.2889005049355937,4,0.7110994950644063,1848
5544975,Little Falls town,Wisconsin,3.2885266803689426,4,0.7114733196310574,1849
3970380,Sandusky city,Ohio,5.288468436976226,6,0.7115315630237742,1850
2352845,Northport town,Maine,3.288467655437366,4,0.711532344562634,1851
1313117,Forsyth County,Georgia,6.711736612080893,6,0.7117366120808928,1852
2545420,New Marlborough town,Massachusetts,3.288251230688252,4,0.7117487693117481,1853
2643260,Kinderhook township,Michigan,3.288015130961946,4,0.7119848690380541,1854
860600,Poncha Springs,Colorado,3.2875626064865258,4,0.7124373935134742,1855
3904878,Bedford city,Ohio,4.287484297347188,5,0.7125157026528122,1856
2744800,Munson township,Minnesota,3.2874052066689887,4,0.7125947933310113,1857
1245025,Miami Beach,Florida,6.712661336008925,6,0.7126613360089253,1858
3366980,Salisbury,New Hampshire,3.285752508584846,4,0.7142474914151542,1859
4235224,Hollidaysburg borough,Pennsylvania,3.714312861784778,3,0.7143128617847778,1860
2725918,Greenwood,Minnesota,3.285634458721693,4,0.714365541278307,1861
3387060,Woodstock,New Hampshire,3.2855951087673088,4,0.7144048912326912,1862
4877788,Westover Hills,Texas,3.285398358995387,4,0.714601641004613,1863
3634055,Henderson,New York,3.285319659086618,4,0.714680340913382,1864
2415950,Chesapeake City town,Maryland,3.285044209405928,4,0.7149557905940722,1865
2630480,Frederic township,Michigan,3.284945834519967,4,0.7150541654800331,1866
1382468,White,Georgia,3.2849261595427746,4,0.7150738404572254,1867
3904724,Beavercreek township,Ohio,4.284729800540283,5,0.7152701994597166,1868
2577990,West Stockbridge,Massachusetts,3.284257210318241,4,0.7157427896817592,1869
2715364,Deerwood township,Minnesota,3.284257210318241,4,0.7157427896817592,1870
1308480,Blairsville,Georgia,3.2842178603638565,4,0.7157821396361435,1871
5564875,Poygan town,Wisconsin,3.28415883543228,4,0.7158411645677201,1872
1348848,McIntyre town,Georgia,3.2841391604550876,4,0.7158608395449124,1873
5516950,Cooperstown,Wisconsin,3.28398176063755,4,0.7160182393624499,1874
1379948,Waleska,Georgia,3.2839030607287816,4,0.7160969392712184,1875
5543400,Lenroot town,Wisconsin,3.283725985934052,4,0.7162740140659478,1876
870580,Silverton,Colorado,3.2836276110480913,4,0.7163723889519087,1877
5065050,Shoreham,Vermont,3.2834505362533615,4,0.7165494637466385,1878
5507750,Black Creek town,Wisconsin,3.2833324863902087,4,0.7166675136097913,1879
2734658,Lakeland Shores,Minnesota,3.283037361732326,4,0.7169626382676739,1880
5373780,Vader city,Washington,3.282998011777942,4,0.7170019882220582,1881
5516750,Conover,Wisconsin,3.2828602869375962,4,0.7171397130624038,1882
3986772,Xenia,Ohio,5.282644643727343,6,0.7173553562726571,1883
5511050,Buffalo town,Wisconsin,3.282584837256906,4,0.717415162743094,1884
2901648,Arcadia city,Missouri,3.282486462370945,4,0.7175135376290549,1885
1840770,Lafayette township,Indiana,3.2823093875762157,4,0.7176906124237843,1886
4215376,Columbia township,Pennsylvania,3.2820929628271016,4,0.7179070371728984,1887
3631841,Hammond town,New York,3.2819945879411407,4,0.7180054120588593,1888
2380880,Wayne town,Maine,3.2819552379867565,4,0.7180447620132435,1889
2607240,Bengal township,Michigan,3.281935563009564,4,0.7180644369904359,1890
2050450,New Strawn,Kansas,3.2818175131464113,4,0.7181824868535887,1891
3617332,Colonie village,New York,3.718542981881095,3,0.7185429818810949,1892
1972840,Shueyville,Iowa,3.2812666137850304,4,0.7187333862149696,1893
